Age,Gender,Sentiment,Food
19,woman,surprise,"Mango Chutney"
21,woman,sad,"Onion Chutney"
54,woman,disgust,"Mint Sauce"
15,woman,angry,"Mango Chutney"
42,woman,angry,"Red Sauce"
38,man,disgust,"Onion Chutney"
61,woman,surprise,"Mango Chutney"
64,man,angry,"Mint Sauce"
44,man,angry,"Mango Chutney"
58,woman,sad,"Mint Sauce"
63,woman,fear,"Lime Pickle"
40,man,disgust,"Mint Sauce"
64,man,surprise,"Red Sauce"
22,woman,sad,"Lime Pickle"
29,woman,happy,"Mango Chutney"
32,man,sad,"Mango Chutney"
25,woman,fear,"Mango Chutney"
66,man,surprise,"Mango Chutney"
29,man,surprise,"Mint Sauce"
29,woman,disgust,"Onion Chutney"
52,man,happy,"Mango Chutney"
68,man,sad,"Onion Chutney"
59,woman,sad,"Mango Chutney"
26,man,disgust,"Red Sauce"
68,woman,happy,"Mango Chutney"
63,woman,fear,"Red Sauce"
55,woman,surprise,"Mango Chutney"
44,man,angry,"Mango Chutney"
18,woman,surprise,"Onion Chutney"
50,man,surprise,"Mango Chutney"
23,man,fear,"Onion Chutney"
62,woman,happy,"Mint Sauce"
62,woman,happy,"Mint Sauce"
28,man,disgust,"Red Sauce"
58,woman,sad,"Onion Chutney"
40,woman,surprise,"Mango Chutney"
61,woman,sad,"Onion Chutney"
29,man,disgust,"Mint Sauce"
66,woman,fear,"Onion Chutney"
27,man,angry,"Mint Sauce"
15,man,sad,"Red Sauce"
42,man,fear,"Red Sauce"
50,man,sad,"Mango Chutney"
25,man,disgust,"Mango Chutney"
41,woman,sad,"Mango Chutney"
41,woman,happy,"Onion Chutney"
67,man,angry,"Onion Chutney"
50,man,surprise,"Onion Chutney"
41,woman,surprise,"Mint Sauce"
44,man,angry,"Mint Sauce"
56,woman,angry,"Mango Chutney"
17,woman,angry,"Red Sauce"
52,woman,disgust,"Mint Sauce"
45,man,angry,"Mango Chutney"
56,woman,angry,"Lime Pickle"
47,woman,sad,"Onion Chutney"
42,woman,fear,"Mango Chutney"
24,woman,surprise,"Mango Chutney"
25,man,surprise,"Mint Sauce"
28,man,angry,"Mango Chutney"
56,man,fear,"Mango Chutney"
67,man,surprise,"Red Sauce"
36,man,happy,"Mango Chutney"
48,man,angry,"Mango Chutney"
55,woman,surprise,"Mint Sauce"
22,man,angry,"Mango Chutney"
35,woman,angry,"Lime Pickle"
41,man,fear,"Onion Chutney"
54,man,sad,"Lime Pickle"
23,woman,sad,"Mint Sauce"
30,woman,fear,"Mango Chutney"
23,woman,surprise,"Red Sauce"
44,woman,surprise,"Mint Sauce"
45,man,angry,"Mint Sauce"
63,man,surprise,"Red Sauce"
40,man,disgust,"Onion Chutney"
43,man,disgust,"Mango Chutney"
26,woman,surprise,"Red Sauce"
19,man,happy,"Onion Chutney"
31,man,surprise,"Mango Chutney"
33,man,happy,"Onion Chutney"
29,man,angry,"Mango Chutney"
69,man,surprise,"Mint Sauce"
20,man,happy,"Mango Chutney"
49,man,angry,"Onion Chutney"
28,woman,disgust,"Mint Sauce"
67,man,angry,"Mint Sauce"
60,woman,surprise,"Mango Chutney"
37,woman,angry,"Onion Chutney"
28,woman,fear,"Mint Sauce"
17,woman,angry,"Onion Chutney"
35,man,sad,"Onion Chutney"
40,woman,angry,"Mint Sauce"
23,man,fear,"Mango Chutney"
25,man,surprise,"Lime Pickle"
50,man,sad,"Mango Chutney"
42,woman,sad,"Lime Pickle"
19,woman,sad,"Red Sauce"
53,man,fear,"Mint Sauce"
44,man,fear,"Mango Chutney"
44,man,disgust,"Lime Pickle"
37,woman,sad,"Lime Pickle"
26,woman,happy,"Onion Chutney"
23,man,fear,"Mint Sauce"
64,woman,fear,"Onion Chutney"
21,woman,angry,"Mint Sauce"
58,man,disgust,"Red Sauce"
15,woman,disgust,"Mango Chutney"
41,woman,happy,"Mango Chutney"
15,woman,disgust,"Mint Sauce"
43,man,disgust,"Onion Chutney"
43,man,angry,"Onion Chutney"
17,man,sad,"Red Sauce"
57,man,fear,"Lime Pickle"
42,woman,happy,"Mint Sauce"
67,man,surprise,"Mango Chutney"
29,man,angry,"Red Sauce"
58,woman,angry,"Mango Chutney"
45,woman,happy,"Onion Chutney"
37,woman,angry,"Mango Chutney"
61,man,disgust,"Mango Chutney"
25,woman,fear,"Mango Chutney"
57,woman,sad,"Mint Sauce"
43,man,angry,"Onion Chutney"
34,woman,fear,"Mint Sauce"
43,woman,happy,"Mint Sauce"
31,man,happy,"Mint Sauce"
29,woman,sad,"Mint Sauce"
25,woman,surprise,"Mango Chutney"
23,man,angry,"Red Sauce"
28,man,sad,"Red Sauce"
56,woman,disgust,"Red Sauce"
43,woman,fear,"Onion Chutney"
40,woman,angry,"Mango Chutney"
34,man,surprise,"Mango Chutney"
15,woman,fear,"Mango Chutney"
41,man,disgust,"Onion Chutney"
46,woman,sad,"Lime Pickle"
19,man,happy,"Onion Chutney"
58,man,fear,"Red Sauce"
34,woman,angry,"Mango Chutney"
49,man,sad,"Mango Chutney"
36,woman,angry,"Mint Sauce"
63,man,disgust,"Mint Sauce"
26,man,angry,"Mango Chutney"
52,man,sad,"Mint Sauce"
37,man,sad,"Mango Chutney"
31,man,happy,"Mint Sauce"
51,man,surprise,"Red Sauce"
51,man,surprise,"Mint Sauce"
68,woman,disgust,"Mint Sauce"
61,woman,surprise,"Mango Chutney"
28,man,disgust,"Red Sauce"
69,man,happy,"Mango Chutney"
41,man,angry,"Mango Chutney"
35,woman,angry,"Mango Chutney"
52,man,happy,"Onion Chutney"
67,man,sad,"Mango Chutney"
27,woman,fear,"Mint Sauce"
35,man,happy,"Mango Chutney"
53,man,sad,"Red Sauce"
16,man,surprise,"Onion Chutney"
41,man,angry,"Mango Chutney"
55,woman,disgust,"Onion Chutney"
35,man,surprise,"Onion Chutney"
15,man,happy,"Mint Sauce"
47,man,disgust,"Mint Sauce"
19,woman,surprise,"Mint Sauce"
19,man,sad,"Mango Chutney"
48,man,sad,"Mango Chutney"
57,man,fear,"Mango Chutney"
29,man,angry,"Mint Sauce"
28,woman,fear,"Onion Chutney"
57,woman,surprise,"Mango Chutney"
19,woman,surprise,"Mint Sauce"
39,man,fear,"Mint Sauce"
49,man,sad,"Mango Chutney"
33,man,fear,"Mango Chutney"
15,woman,disgust,"Lime Pickle"
41,woman,happy,"Mint Sauce"
68,woman,happy,"Mint Sauce"
54,woman,angry,"Red Sauce"
60,woman,sad,"Mint Sauce"
44,man,surprise,"Onion Chutney"
30,woman,fear,"Mango Chutney"
22,man,angry,"Mango Chutney"
20,man,happy,"Red Sauce"
38,woman,angry,"Onion Chutney"
28,man,surprise,"Mango Chutney"
22,man,fear,"Mint Sauce"
16,woman,surprise,"Red Sauce"
60,woman,surprise,"Mango Chutney"
37,woman,surprise,"Onion Chutney"
24,man,disgust,"Mango Chutney"
43,woman,fear,"Mango Chutney"
48,man,sad,"Mango Chutney"
61,man,angry,"Onion Chutney"
64,woman,fear,"Onion Chutney"
48,man,angry,"Mango Chutney"
54,man,happy,"Mango Chutney"
33,woman,angry,"Mint Sauce"
15,man,sad,"Mint Sauce"
27,woman,sad,"Mango Chutney"
55,woman,surprise,"Mint Sauce"
44,man,fear,"Mango Chutney"
40,man,happy,"Onion Chutney"
17,man,fear,"Mango Chutney"
32,woman,disgust,"Mango Chutney"
27,man,surprise,"Mango Chutney"
34,woman,angry,"Lime Pickle"
38,man,disgust,"Mint Sauce"
40,man,fear,"Onion Chutney"
48,man,sad,"Mango Chutney"
21,man,fear,"Lime Pickle"
21,woman,surprise,"Lime Pickle"
15,woman,surprise,"Onion Chutney"
59,man,fear,"Mango Chutney"
41,woman,surprise,"Red Sauce"
47,woman,disgust,"Lime Pickle"
57,woman,sad,"Onion Chutney"
22,woman,sad,"Mango Chutney"
61,woman,sad,"Mango Chutney"
57,woman,angry,"Mango Chutney"
44,woman,sad,"Mint Sauce"
60,man,disgust,"Mango Chutney"
19,woman,surprise,"Onion Chutney"
50,man,surprise,"Mango Chutney"
39,woman,sad,"Mint Sauce"
68,woman,happy,"Red Sauce"
50,man,happy,"Mango Chutney"
24,woman,surprise,"Mint Sauce"
48,man,angry,"Mint Sauce"
44,man,fear,"Mint Sauce"
20,woman,angry,"Onion Chutney"
44,man,angry,"Mint Sauce"
41,man,fear,"Mint Sauce"
68,woman,disgust,"Onion Chutney"
34,woman,fear,"Mango Chutney"
49,woman,happy,"Mint Sauce"
47,woman,disgust,"Red Sauce"
31,woman,happy,"Mint Sauce"
65,man,angry,"Mango Chutney"
64,woman,sad,"Mango Chutney"
25,woman,happy,"Mango Chutney"
25,man,angry,"Mint Sauce"
26,man,angry,"Mango Chutney"
59,man,disgust,"Mint Sauce"
68,man,happy,"Onion Chutney"
69,woman,angry,"Red Sauce"
67,woman,fear,"Mango Chutney"
63,man,angry,"Lime Pickle"
53,man,happy,"Mango Chutney"
16,woman,angry,"Mango Chutney"
28,woman,happy,"Mango Chutney"
45,man,surprise,"Mango Chutney"
32,woman,angry,"Onion Chutney"
41,woman,surprise,"Red Sauce"
43,man,fear,"Mint Sauce"
69,woman,fear,"Lime Pickle"
37,man,sad,"Mint Sauce"
61,man,angry,"Mango Chutney"
49,man,sad,"Mango Chutney"
15,man,happy,"Red Sauce"
18,man,happy,"Mint Sauce"
31,man,sad,"Mint Sauce"
24,woman,happy,"Onion Chutney"
62,woman,sad,"Mint Sauce"
68,man,surprise,"Mint Sauce"
43,man,fear,"Red Sauce"
53,man,surprise,"Mango Chutney"
34,man,happy,"Mango Chutney"
57,man,disgust,"Mango Chutney"
51,man,sad,"Onion Chutney"
21,woman,angry,"Mint Sauce"
46,woman,sad,"Onion Chutney"
50,woman,disgust,"Red Sauce"
31,man,surprise,"Mint Sauce"
22,man,angry,"Mango Chutney"
55,man,happy,"Red Sauce"
54,woman,disgust,"Mint Sauce"
29,man,angry,"Mango Chutney"
37,woman,surprise,"Mango Chutney"
30,man,surprise,"Mint Sauce"
55,man,happy,"Onion Chutney"
57,woman,surprise,"Onion Chutney"
56,man,disgust,"Mint Sauce"
26,man,disgust,"Mint Sauce"
30,woman,fear,"Red Sauce"
51,woman,angry,"Mint Sauce"
40,woman,sad,"Mango Chutney"
65,man,angry,"Mint Sauce"
58,woman,surprise,"Mango Chutney"
35,man,sad,"Mint Sauce"
26,woman,happy,"Mango Chutney"
36,man,sad,"Onion Chutney"
33,woman,fear,"Mango Chutney"
53,man,fear,"Onion Chutney"
37,woman,surprise,"Mango Chutney"
61,woman,surprise,"Mango Chutney"
47,woman,disgust,"Mint Sauce"
21,man,happy,"Mango Chutney"
20,woman,angry,"Lime Pickle"
43,man,angry,"Onion Chutney"
21,woman,happy,"Mint Sauce"
63,woman,happy,"Mango Chutney"
64,woman,fear,"Mango Chutney"
64,woman,sad,"Mango Chutney"
62,woman,happy,"Mint Sauce"
32,woman,disgust,"Mint Sauce"
51,man,surprise,"Onion Chutney"
55,man,happy,"Red Sauce"
64,man,angry,"Lime Pickle"
68,man,angry,"Lime Pickle"
53,woman,angry,"Mango Chutney"
42,man,fear,"Red Sauce"
54,man,happy,"Lime Pickle"
18,woman,angry,"Mint Sauce"
49,man,angry,"Onion Chutney"
45,woman,fear,"Mango Chutney"
32,man,sad,"Mango Chutney"
52,woman,angry,"Onion Chutney"
44,woman,sad,"Mango Chutney"
60,man,fear,"Onion Chutney"
38,man,disgust,"Mango Chutney"
42,woman,sad,"Mango Chutney"
43,woman,sad,"Mint Sauce"
59,man,fear,"Onion Chutney"
26,woman,happy,"Onion Chutney"
32,man,sad,"Mint Sauce"
17,man,happy,"Red Sauce"
66,woman,fear,"Mango Chutney"
39,man,fear,"Lime Pickle"
64,woman,happy,"Mango Chutney"
17,woman,disgust,"Mint Sauce"
48,woman,fear,"Mango Chutney"
50,woman,fear,"Red Sauce"
20,man,disgust,"Mango Chutney"
56,man,fear,"Onion Chutney"
57,woman,angry,"Onion Chutney"
22,woman,happy,"Mint Sauce"
58,woman,surprise,"Lime Pickle"
21,man,fear,"Mint Sauce"
40,woman,angry,"Mango Chutney"
40,man,angry,"Mango Chutney"
16,man,fear,"Mint Sauce"
30,man,sad,"Onion Chutney"
53,woman,surprise,"Lime Pickle"
32,woman,fear,"Mango Chutney"
46,man,surprise,"Mango Chutney"
59,woman,sad,"Mint Sauce"
45,woman,happy,"Red Sauce"
21,woman,sad,"Mint Sauce"
16,man,fear,"Red Sauce"
44,woman,fear,"Lime Pickle"
48,man,sad,"Mango Chutney"
44,man,disgust,"Mango Chutney"
60,woman,angry,"Mango Chutney"
57,woman,disgust,"Onion Chutney"
43,man,disgust,"Mango Chutney"
54,woman,fear,"Mint Sauce"
55,woman,surprise,"Onion Chutney"
15,woman,disgust,"Red Sauce"
55,man,happy,"Lime Pickle"
34,woman,fear,"Mint Sauce"
25,woman,surprise,"Onion Chutney"
22,woman,surprise,"Mango Chutney"
49,woman,disgust,"Mango Chutney"
24,man,disgust,"Onion Chutney"
22,woman,happy,"Onion Chutney"
42,man,fear,"Mint Sauce"
47,woman,disgust,"Mango Chutney"
27,woman,fear,"Mint Sauce"
41,woman,sad,"Mint Sauce"
30,woman,disgust,"Mango Chutney"
69,woman,fear,"Lime Pickle"
53,woman,angry,"Mint Sauce"
60,woman,happy,"Mango Chutney"
43,man,fear,"Onion Chutney"
35,man,fear,"Onion Chutney"
21,woman,surprise,"Mint Sauce"
32,woman,happy,"Mint Sauce"
35,woman,surprise,"Mango Chutney"
28,man,surprise,"Mango Chutney"
60,woman,surprise,"Lime Pickle"
31,woman,angry,"Mint Sauce"
54,woman,angry,"Red Sauce"
39,man,fear,"Red Sauce"
40,man,disgust,"Onion Chutney"
26,woman,fear,"Red Sauce"
24,woman,surprise,"Onion Chutney"
68,woman,fear,"Mint Sauce"
47,woman,happy,"Mango Chutney"
57,man,disgust,"Mango Chutney"
40,man,fear,"Mint Sauce"
66,man,sad,"Onion Chutney"
29,woman,fear,"Mint Sauce"
62,woman,surprise,"Mango Chutney"
43,man,angry,"Lime Pickle"
19,man,happy,"Lime Pickle"
37,man,happy,"Mango Chutney"
15,woman,disgust,"Red Sauce"
57,man,happy,"Mint Sauce"
39,woman,angry,"Mango Chutney"
55,woman,surprise,"Red Sauce"
23,man,disgust,"Red Sauce"
20,man,happy,"Mint Sauce"
31,man,angry,"Mango Chutney"
50,man,surprise,"Mango Chutney"
32,woman,disgust,"Mint Sauce"
51,man,surprise,"Onion Chutney"
58,woman,sad,"Red Sauce"
22,woman,happy,"Lime Pickle"
49,man,sad,"Mint Sauce"
36,man,happy,"Mint Sauce"
65,man,angry,"Lime Pickle"
24,woman,sad,"Mint Sauce"
55,man,happy,"Red Sauce"
24,man,disgust,"Onion Chutney"
39,woman,sad,"Red Sauce"
44,woman,sad,"Mango Chutney"
60,man,disgust,"Onion Chutney"
50,man,happy,"Onion Chutney"
38,woman,angry,"Lime Pickle"
48,man,surprise,"Onion Chutney"
58,woman,sad,"Mint Sauce"
30,woman,fear,"Mint Sauce"
19,man,happy,"Red Sauce"
41,man,disgust,"Red Sauce"
23,woman,sad,"Onion Chutney"
50,woman,fear,"Lime Pickle"
43,woman,fear,"Mint Sauce"
46,man,angry,"Mango Chutney"
62,woman,sad,"Lime Pickle"
61,woman,fear,"Onion Chutney"
65,man,angry,"Mango Chutney"
52,woman,angry,"Onion Chutney"
41,man,disgust,"Mint Sauce"
52,woman,disgust,"Onion Chutney"
47,man,sad,"Mint Sauce"
28,woman,happy,"Mint Sauce"
58,woman,surprise,"Onion Chutney"
52,woman,angry,"Onion Chutney"
15,woman,disgust,"Mango Chutney"
23,woman,happy,"Mint Sauce"
43,man,angry,"Red Sauce"
49,woman,fear,"Red Sauce"
30,man,surprise,"Mint Sauce"
52,woman,angry,"Onion Chutney"
44,woman,surprise,"Onion Chutney"
66,man,surprise,"Red Sauce"
65,man,surprise,"Mint Sauce"
32,man,surprise,"Mango Chutney"
49,man,sad,"Lime Pickle"
64,man,angry,"Onion Chutney"
24,woman,surprise,"Mint Sauce"
47,woman,fear,"Lime Pickle"
33,man,fear,"Lime Pickle"
65,man,surprise,"Red Sauce"
31,woman,fear,"Mint Sauce"
49,woman,angry,"Red Sauce"
54,woman,surprise,"Onion Chutney"
46,woman,sad,"Onion Chutney"
33,woman,angry,"Mint Sauce"
61,man,disgust,"Mint Sauce"
19,woman,disgust,"Mint Sauce"
44,woman,happy,"Onion Chutney"
58,man,fear,"Red Sauce"
34,woman,angry,"Mint Sauce"
63,man,fear,"Red Sauce"
59,man,disgust,"Onion Chutney"
25,man,angry,"Mango Chutney"
15,woman,angry,"Mint Sauce"
31,man,sad,"Onion Chutney"
46,man,surprise,"Mango Chutney"
31,man,surprise,"Onion Chutney"
37,man,happy,"Onion Chutney"
48,woman,fear,"Mint Sauce"
60,woman,surprise,"Lime Pickle"
59,woman,sad,"Mango Chutney"
33,woman,fear,"Plain Papadum"
65,man,angry,"Spicy Papadum"
36,woman,disgust,"Mint Sauce"
44,man,angry,"Plain Papadum"
26,woman,sad,"Onion Chutney"
47,woman,fear,"Plain Papadum"
62,man,disgust,"Red Sauce"
66,woman,happy,"Plain Papadum"
63,woman,happy,"Spicy Papadum"
38,man,happy,"Onion Chutney"
49,man,angry,"Plain Papadum"
32,man,happy,"Mango Chutney"
39,man,happy,"Plain Papadum"
56,woman,disgust,"Mint Sauce"
42,man,fear,"Plain Papadum"
55,woman,angry,"Mint Sauce"
58,man,fear,"Plain Papadum"
45,man,surprise,"Onion Chutney"
49,woman,happy,"Spicy Papadum"
60,woman,happy,"Lime Pickle"
61,man,disgust,"Plain Papadum"
36,woman,surprise,"Onion Chutney"
21,woman,sad,"Plain Papadum"
39,woman,angry,"Mango Chutney"
58,man,happy,"Red Sauce"
67,woman,happy,"Mint Sauce"
18,woman,sad,"Plain Papadum"
33,woman,fear,"Plain Papadum"
36,woman,disgust,"Lime Pickle"
27,man,surprise,"Onion Chutney"
62,woman,surprise,"Mint Sauce"
33,man,surprise,"Plain Papadum"
68,woman,disgust,"Plain Papadum"
55,woman,surprise,"Onion Chutney"
56,woman,surprise,"Onion Chutney"
31,man,surprise,"Plain Papadum"
30,man,angry,"Spicy Papadum"
60,woman,sad,"Red Sauce"
57,man,fear,"Plain Papadum"
66,man,angry,"Plain Papadum"
60,woman,sad,"Plain Papadum"
46,woman,sad,"Mango Chutney"
23,woman,happy,"Mango Chutney"
35,woman,angry,"Mango Chutney"
31,woman,happy,"Mango Chutney"
33,man,sad,"Onion Chutney"
31,woman,happy,"Mint Sauce"
15,woman,fear,"Plain Papadum"
21,man,happy,"Onion Chutney"
61,man,fear,"Plain Papadum"
19,man,fear,"Mango Chutney"
53,woman,disgust,"Plain Papadum"
26,man,fear,"Plain Papadum"
40,man,fear,"Mint Sauce"
51,man,sad,"Plain Papadum"
69,woman,disgust,"Plain Papadum"
37,man,happy,"Plain Papadum"
50,man,happy,"Plain Papadum"
26,woman,sad,"Mint Sauce"
30,man,angry,"Plain Papadum"
40,woman,surprise,"Plain Papadum"
54,woman,surprise,"Plain Papadum"
51,woman,fear,"Mango Chutney"
62,man,disgust,"Plain Papadum"
41,man,disgust,"Mango Chutney"
34,woman,disgust,"Plain Papadum"
59,man,fear,"Mango Chutney"
32,woman,fear,"Mint Sauce"
43,woman,sad,"Spicy Papadum"
38,woman,sad,"Mint Sauce"
41,man,disgust,"Mango Chutney"
16,woman,fear,"Plain Papadum"
29,man,angry,"Mango Chutney"
64,man,surprise,"Mint Sauce"
39,woman,surprise,"Mango Chutney"
23,man,angry,"Plain Papadum"
63,man,angry,"Mint Sauce"
60,man,fear,"Spicy Papadum"
26,woman,fear,"Plain Papadum"
43,man,disgust,"Onion Chutney"
19,woman,surprise,"Plain Papadum"
23,woman,sad,"Plain Papadum"
69,man,surprise,"Mint Sauce"
63,woman,sad,"Plain Papadum"
19,man,happy,"Plain Papadum"
26,man,angry,"Red Sauce"
52,woman,fear,"Plain Papadum"
33,woman,fear,"Plain Papadum"
47,man,angry,"Plain Papadum"
44,man,angry,"Plain Papadum"
52,woman,angry,"Red Sauce"
69,man,surprise,"Plain Papadum"
16,man,happy,"Plain Papadum"
39,woman,angry,"Mint Sauce"
44,man,angry,"Spicy Papadum"
39,man,fear,"Plain Papadum"
63,woman,happy,"Mint Sauce"
17,woman,surprise,"Plain Papadum"
35,man,sad,"Plain Papadum"
35,man,happy,"Mint Sauce"
69,woman,angry,"Plain Papadum"
38,woman,sad,"Plain Papadum"
37,man,sad,"Mango Chutney"
57,woman,sad,"Spicy Papadum"
66,woman,fear,"Plain Papadum"
57,man,disgust,"Plain Papadum"
58,man,fear,"Plain Papadum"
40,woman,sad,"Plain Papadum"
35,man,fear,"Plain Papadum"
33,man,sad,"Mango Chutney"
60,woman,sad,"Plain Papadum"
18,woman,angry,"Lime Pickle"
67,man,happy,"Plain Papadum"
22,woman,surprise,"Plain Papadum"
57,woman,angry,"Mango Chutney"
56,man,happy,"Plain Papadum"
60,woman,surprise,"Plain Papadum"
39,woman,angry,"Mango Chutney"
38,woman,angry,"Plain Papadum"
19,man,sad,"Plain Papadum"
68,man,sad,"Onion Chutney"
20,man,fear,"Plain Papadum"
51,woman,disgust,"Spicy Papadum"
25,man,surprise,"Mint Sauce"
64,man,angry,"Plain Papadum"
63,man,angry,"Spicy Papadum"
30,man,sad,"Red Sauce"
66,woman,disgust,"Plain Papadum"
56,woman,surprise,"Plain Papadum"
63,woman,sad,"Plain Papadum"
57,man,disgust,"Plain Papadum"
43,woman,sad,"Lime Pickle"
62,woman,surprise,"Plain Papadum"
51,man,happy,"Plain Papadum"
23,man,disgust,"Plain Papadum"
52,man,sad,"Mint Sauce"
33,woman,disgust,"Plain Papadum"
55,woman,angry,"Plain Papadum"
31,woman,fear,"Plain Papadum"
19,woman,surprise,"Mint Sauce"
68,woman,angry,"Plain Papadum"
36,woman,surprise,"Red Sauce"
61,man,disgust,"Plain Papadum"
26,woman,sad,"Plain Papadum"
52,man,surprise,"Plain Papadum"
37,man,happy,"Spicy Papadum"
39,woman,sad,"Plain Papadum"
19,man,sad,"Plain Papadum"
32,woman,disgust,"Plain Papadum"
65,woman,happy,"Plain Papadum"
62,man,angry,"Plain Papadum"
28,woman,happy,"Mint Sauce"
52,woman,surprise,"Plain Papadum"
37,man,happy,"Mango Chutney"
20,woman,sad,"Plain Papadum"
52,man,happy,"Plain Papadum"
50,man,happy,"Onion Chutney"
27,man,angry,"Spicy Papadum"
57,woman,surprise,"Spicy Papadum"
25,man,disgust,"Onion Chutney"
35,woman,surprise,"Plain Papadum"
50,woman,happy,"Plain Papadum"
38,man,fear,"Plain Papadum"
31,man,surprise,"Plain Papadum"
53,woman,disgust,"Plain Papadum"
60,woman,happy,"Spicy Papadum"
34,woman,angry,"Plain Papadum"
64,man,disgust,"Plain Papadum"
39,man,fear,"Plain Papadum"
59,man,disgust,"Spicy Papadum"
57,man,happy,"Plain Papadum"
43,man,disgust,"Plain Papadum"
35,man,sad,"Plain Papadum"
48,man,sad,"Plain Papadum"
28,woman,disgust,"Plain Papadum"
20,woman,surprise,"Plain Papadum"
18,man,fear,"Spicy Papadum"
59,man,disgust,"Plain Papadum"
52,woman,angry,"Mango Chutney"
46,woman,fear,"Plain Papadum"
51,woman,fear,"Plain Papadum"
58,woman,surprise,"Plain Papadum"
17,woman,disgust,"Plain Papadum"
63,woman,fear,"Onion Chutney"
39,woman,angry,"Plain Papadum"
45,woman,sad,"Plain Papadum"
43,woman,surprise,"Plain Papadum"
30,man,angry,"Plain Papadum"
57,man,disgust,"Plain Papadum"
65,woman,happy,"Plain Papadum"
27,woman,happy,"Plain Papadum"
35,man,surprise,"Plain Papadum"
18,man,fear,"Mango Chutney"
41,man,angry,"Onion Chutney"
68,woman,happy,"Mango Chutney"
50,woman,fear,"Onion Chutney"
67,man,angry,"Plain Papadum"
40,woman,sad,"Mint Sauce"
28,woman,sad,"Plain Papadum"
61,man,fear,"Plain Papadum"
38,man,fear,"Plain Papadum"
31,man,surprise,"Plain Papadum"
53,woman,disgust,"Plain Papadum"
66,woman,sad,"Plain Papadum"
29,man,surprise,"Mango Chutney"
40,woman,surprise,"Plain Papadum"
38,woman,angry,"Spicy Papadum"
29,man,surprise,"Onion Chutney"
29,woman,sad,"Plain Papadum"
68,woman,happy,"Mango Chutney"
22,man,fear,"Plain Papadum"
32,woman,disgust,"Mango Chutney"
58,woman,surprise,"Plain Papadum"
59,woman,surprise,"Mint Sauce"
61,man,angry,"Plain Papadum"
22,man,fear,"Mango Chutney"
42,woman,happy,"Plain Papadum"
54,woman,disgust,"Onion Chutney"
30,man,angry,"Plain Papadum"
18,man,disgust,"Plain Papadum"
37,man,fear,"Mint Sauce"
66,woman,happy,"Plain Papadum"
54,woman,surprise,"Lime Pickle"
40,woman,happy,"Plain Papadum"
45,woman,sad,"Plain Papadum"
50,woman,happy,"Mango Chutney"
20,man,disgust,"Plain Papadum"
17,man,sad,"Mango Chutney"
52,woman,disgust,"Plain Papadum"
30,man,surprise,"Onion Chutney"
67,woman,disgust,"Plain Papadum"
44,woman,happy,"Plain Papadum"
44,man,disgust,"Plain Papadum"
49,woman,disgust,"Plain Papadum"
24,man,angry,"Plain Papadum"
56,man,sad,"Spicy Papadum"
20,woman,sad,"Plain Papadum"
58,man,happy,"Plain Papadum"
60,woman,surprise,"Plain Papadum"
29,woman,fear,"Plain Papadum"
28,man,angry,"Plain Papadum"
39,man,disgust,"Plain Papadum"
16,woman,disgust,"Plain Papadum"
24,man,fear,"Spicy Papadum"
21,woman,surprise,"Plain Papadum"
29,woman,happy,"Plain Papadum"
36,man,sad,"Plain Papadum"
37,woman,disgust,"Plain Papadum"
55,man,happy,"Plain Papadum"
20,man,happy,"Plain Papadum"
54,man,happy,"Plain Papadum"
25,woman,happy,"Plain Papadum"
43,man,angry,"Plain Papadum"
57,man,happy,"Plain Papadum"
36,woman,surprise,"Spicy Papadum"
42,man,angry,"Plain Papadum"
57,man,disgust,"Plain Papadum"
60,man,fear,"Plain Papadum"
30,woman,fear,"Spicy Papadum"
23,woman,happy,"Plain Papadum"
49,woman,happy,"Plain Papadum"
43,man,fear,"Plain Papadum"
56,man,sad,"Plain Papadum"
24,woman,happy,"Plain Papadum"
58,man,disgust,"Plain Papadum"
63,woman,fear,"Plain Papadum"
42,woman,happy,"Plain Papadum"
37,man,disgust,"Spicy Papadum"
36,woman,surprise,"Plain Papadum"
47,man,surprise,"Plain Papadum"
63,man,angry,"Plain Papadum"
27,woman,fear,"Plain Papadum"
22,woman,sad,"Plain Papadum"
20,woman,angry,"Plain Papadum"
67,woman,happy,"Plain Papadum"
45,woman,sad,"Plain Papadum"
68,man,surprise,"Plain Papadum"
21,woman,angry,"Plain Papadum"
20,man,fear,"Plain Papadum"
