	Age	Gender	Sentiment	Food
6002	55	1	0	Plain Papadum
6003	31	1	2	Plain Papadum
6004	19	1	5	Mint Sauce
6005	68	1	0	Plain Papadum
6006	36	1	5	Red Sauce
6007	61	0	1	Plain Papadum
6008	26	1	4	Plain Papadum
6009	52	0	5	Plain Papadum
6010	37	0	3	Spicy Papadum
6011	39	1	4	Plain Papadum
6012	19	0	4	Plain Papadum
6013	32	1	1	Plain Papadum
6014	65	1	3	Plain Papadum
6015	62	0	0	Plain Papadum
6016	28	1	3	Mint Sauce
6017	52	1	5	Plain Papadum
6018	37	0	3	Mango Chutney
6019	20	1	4	Plain Papadum
6020	52	0	3	Plain Papadum
6021	50	0	3	Onion Chutney
6022	27	0	0	Spicy Papadum
6023	57	1	5	Spicy Papadum
6024	25	0	1	Onion Chutney
6025	35	1	5	Plain Papadum
6026	50	1	3	Plain Papadum
6027	38	0	2	Plain Papadum
6028	31	0	5	Plain Papadum
6029	53	1	1	Plain Papadum
6030	60	1	3	Spicy Papadum
6031	34	1	0	Plain Papadum
6032	64	0	1	Plain Papadum
6033	39	0	2	Plain Papadum
6034	59	0	1	Spicy Papadum
6035	57	0	3	Plain Papadum
6036	43	0	1	Plain Papadum
6037	35	0	4	Plain Papadum
6038	48	0	4	Plain Papadum
6039	28	1	1	Plain Papadum
6040	20	1	5	Plain Papadum
6041	18	0	2	Spicy Papadum
6042	59	0	1	Plain Papadum
6043	52	1	0	Mango Chutney
6044	46	1	2	Plain Papadum
6045	51	1	2	Plain Papadum
6046	58	1	5	Plain Papadum
6047	17	1	1	Plain Papadum
6048	63	1	2	Onion Chutney
6049	39	1	0	Plain Papadum
6050	45	1	4	Plain Papadum
6051	43	1	5	Plain Papadum
6052	30	0	0	Plain Papadum
6053	57	0	1	Plain Papadum
6054	65	1	3	Plain Papadum
6055	27	1	3	Plain Papadum
6056	35	0	5	Plain Papadum
6057	18	0	2	Mango Chutney
6058	41	0	0	Onion Chutney
6059	68	1	3	Mango Chutney
6060	50	1	2	Onion Chutney
6061	67	0	0	Plain Papadum
6062	40	1	4	Mint Sauce
6063	28	1	4	Plain Papadum
6064	61	0	2	Plain Papadum
6065	38	0	2	Plain Papadum
6066	31	0	5	Plain Papadum
6067	53	1	1	Plain Papadum
6068	66	1	4	Plain Papadum
6069	29	0	5	Mango Chutney
6070	40	1	5	Plain Papadum
6071	38	1	0	Spicy Papadum
6072	29	0	5	Onion Chutney
6073	29	1	4	Plain Papadum
6074	68	1	3	Mango Chutney
6075	22	0	2	Plain Papadum
6076	32	1	1	Mango Chutney
6077	58	1	5	Plain Papadum
6078	59	1	5	Mint Sauce
6079	61	0	0	Plain Papadum
6080	22	0	2	Mango Chutney
6081	42	1	3	Plain Papadum
6082	54	1	1	Onion Chutney
6083	30	0	0	Plain Papadum
6084	18	0	1	Plain Papadum
6085	37	0	2	Mint Sauce
6086	66	1	3	Plain Papadum
6087	54	1	5	Lime Pickle
6088	40	1	3	Plain Papadum
6089	45	1	4	Plain Papadum
6090	50	1	3	Mango Chutney
6091	20	0	1	Plain Papadum
6092	17	0	4	Mango Chutney
6093	52	1	1	Plain Papadum
6094	30	0	5	Onion Chutney
6095	67	1	1	Plain Papadum
6096	44	1	3	Plain Papadum
6097	44	0	1	Plain Papadum
6098	49	1	1	Plain Papadum
6099	24	0	0	Plain Papadum
6100	56	0	4	Spicy Papadum
6101	20	1	4	Plain Papadum
6102	58	0	3	Plain Papadum
6103	60	1	5	Plain Papadum
6104	29	1	2	Plain Papadum
6105	28	0	0	Plain Papadum
6106	39	0	1	Plain Papadum
6107	16	1	1	Plain Papadum
6108	24	0	2	Spicy Papadum
6109	21	1	5	Plain Papadum
6110	29	1	3	Plain Papadum
6111	36	0	4	Plain Papadum
6112	37	1	1	Plain Papadum
6113	55	0	3	Plain Papadum
6114	20	0	3	Plain Papadum
6115	54	0	3	Plain Papadum
6116	25	1	3	Plain Papadum
6117	43	0	0	Plain Papadum
6118	57	0	3	Plain Papadum
6119	36	1	5	Spicy Papadum
6120	42	0	0	Plain Papadum
6121	57	0	1	Plain Papadum
6122	60	0	2	Plain Papadum
6123	30	1	2	Spicy Papadum
6124	23	1	3	Plain Papadum
6125	49	1	3	Plain Papadum
6126	43	0	2	Plain Papadum
6127	56	0	4	Plain Papadum
6128	24	1	3	Plain Papadum
6129	58	0	1	Plain Papadum
6130	63	1	2	Plain Papadum
6131	42	1	3	Plain Papadum
6132	37	0	1	Spicy Papadum
6133	36	1	5	Plain Papadum
6134	47	0	5	Plain Papadum
6135	63	0	0	Plain Papadum
6136	27	1	2	Plain Papadum
6137	22	1	4	Plain Papadum
6138	20	1	0	Plain Papadum
6139	67	1	3	Plain Papadum
6140	45	1	4	Plain Papadum
6141	68	0	5	Plain Papadum
6142	21	1	0	Plain Papadum
6143	20	0	2	Plain Papadum
6144	57	1	4	Plain Papadum
6145	50	1	2	Plain Papadum
6146	19	0	4	Plain Papadum
6147	39	1	0	Spicy Papadum
6148	26	1	2	Plain Papadum
6149	43	0	0	Plain Papadum
6150	18	1	1	Plain Papadum
6151	65	1	4	Plain Papadum
6152	34	0	3	Plain Papadum
6153	36	1	1	Plain Papadum
6154	60	0	1	Plain Papadum
6155	62	1	5	Spicy Papadum
6156	29	0	0	Plain Papadum
6157	43	1	4	Plain Papadum
6158	18	1	0	Plain Papadum
6159	26	0	5	Plain Papadum
6160	17	0	4	Plain Papadum
6161	31	0	5	Plain Papadum
6162	34	1	0	Plain Papadum
6163	34	0	4	Plain Papadum
6164	57	1	4	Plain Papadum
6165	37	0	1	Plain Papadum
6166	60	1	4	Plain Papadum
6167	57	1	5	Plain Papadum
6168	48	1	2	Plain Papadum
6169	24	1	4	Plain Papadum
6170	31	1	2	Plain Papadum
6171	42	1	3	Plain Papadum
6172	69	1	2	Plain Papadum
6173	31	1	2	Plain Papadum
6174	50	1	1	Plain Papadum
6175	54	1	1	Plain Papadum
6176	64	1	2	Spicy Papadum
6177	53	1	5	Plain Papadum
6178	67	1	3	Spicy Papadum
6179	29	0	4	Plain Papadum
6180	43	0	5	Spicy Papadum
6181	45	1	4	Plain Papadum
6182	44	0	0	Plain Papadum
6183	28	1	2	Plain Papadum
6184	15	1	1	Plain Papadum
6185	65	1	2	Plain Papadum
6186	17	1	0	Plain Papadum
6187	37	1	5	Spicy Papadum
6188	39	1	0	Plain Papadum
6189	53	0	4	Plain Papadum
6190	26	1	5	Plain Papadum
6191	25	1	4	Plain Papadum
6192	30	0	0	Plain Papadum
6193	37	1	0	Plain Papadum
6194	61	1	5	Plain Papadum
6195	17	0	4	Spicy Papadum
6196	47	0	5	Plain Papadum
6197	52	0	3	Plain Papadum
6198	44	0	5	Plain Papadum
6199	61	0	2	Plain Papadum
6200	57	1	5	Plain Papadum
6201	61	1	5	Plain Papadum
6202	64	1	2	Plain Papadum
6203	49	1	2	Plain Papadum
6204	55	0	3	Plain Papadum
6205	33	1	2	Plain Papadum
6206	63	1	4	Plain Papadum
6207	62	0	1	Spicy Papadum
6208	27	0	1	Plain Papadum
6209	43	1	3	Plain Papadum
6210	68	1	0	Spicy Papadum
6211	56	0	1	Plain Papadum
6212	29	0	4	Plain Papadum
6213	36	0	4	Plain Papadum
6214	28	1	1	Plain Papadum
6215	52	0	3	Plain Papadum
6216	62	1	2	Plain Papadum
6217	16	1	1	Plain Papadum
6218	62	1	4	Plain Papadum
6219	39	1	5	Plain Papadum
6220	41	1	3	Plain Papadum
6221	20	0	2	Plain Papadum
6222	19	0	4	Plain Papadum
6223	57	1	4	Plain Papadum
6224	33	1	2	Plain Papadum
6225	15	0	3	Plain Papadum
6226	47	0	0	Plain Papadum
6227	67	1	2	Plain Papadum
6228	54	1	0	Plain Papadum
6229	45	0	0	Plain Papadum
6230	56	0	3	Plain Papadum
6231	47	0	0	Plain Papadum
6232	39	0	1	Plain Papadum
6233	43	1	2	Plain Papadum
6234	44	1	4	Plain Papadum
6235	42	0	1	Plain Papadum
6236	26	0	0	Plain Papadum
6237	56	0	3	Plain Papadum
6238	32	0	5	Plain Papadum
6239	24	1	4	Plain Papadum
6240	54	1	5	Plain Papadum
6241	18	0	4	Plain Papadum
6242	58	0	3	Plain Papadum
6243	44	1	3	Plain Papadum
6244	44	1	2	Plain Papadum
6245	16	0	3	Plain Papadum
6246	50	1	0	Plain Papadum
6247	50	0	4	Plain Papadum
6248	28	1	2	Plain Papadum
6249	40	1	5	Plain Papadum
6250	62	0	1	Plain Papadum
6251	20	1	4	Plain Papadum
6252	38	0	2	Spicy Papadum
6253	29	1	2	Plain Papadum
6254	68	1	2	Plain Papadum
6255	47	0	0	Spicy Papadum
6256	67	0	3	Plain Papadum
6257	36	0	4	Plain Papadum
6258	28	0	0	Plain Papadum
6259	64	0	1	Plain Papadum
6260	47	0	5	Plain Papadum
6261	23	0	1	Plain Papadum
6262	53	1	0	Plain Papadum
6263	20	0	3	Plain Papadum
6264	56	0	3	Plain Papadum
6265	24	1	4	Plain Papadum
6266	16	0	2	Plain Papadum
6267	43	0	1	Spicy Papadum
6268	54	1	1	Plain Papadum
6269	47	1	4	Plain Papadum
6270	29	0	4	Plain Papadum
6271	25	0	5	Plain Papadum
6272	34	1	0	Plain Papadum
6273	34	0	5	Plain Papadum
6274	35	0	3	Plain Papadum
6275	37	0	3	Plain Papadum
6276	16	0	4	Plain Papadum
6277	54	0	4	Plain Papadum
6278	54	0	3	Plain Papadum
6279	52	1	5	Plain Papadum
6280	24	1	3	Plain Papadum
6281	64	0	0	Spicy Papadum
6282	57	1	5	Plain Papadum
6283	39	0	3	Spicy Papadum
6284	56	1	0	Plain Papadum
6285	22	1	4	Plain Papadum
6286	21	0	3	Spicy Papadum
6287	39	1	5	Plain Papadum
6288	38	1	4	Plain Papadum
6289	16	1	0	Plain Papadum
6290	25	0	5	Plain Papadum
6291	32	0	5	Plain Papadum
6292	46	1	1	Plain Papadum
6293	38	1	5	Spicy Papadum
6294	31	1	3	Plain Papadum
6295	25	0	2	Plain Papadum
6296	23	1	4	Plain Papadum
6297	48	0	5	Plain Papadum
6298	18	0	4	Plain Papadum
6299	65	1	3	Plain Papadum
6300	42	1	5	Plain Papadum
6301	21	0	1	Plain Papadum
6302	43	0	2	Plain Papadum
6303	40	1	0	Spicy Papadum
6304	49	0	0	Spicy Papadum
6305	20	0	1	Plain Papadum
6306	22	1	5	Plain Papadum
6307	30	1	2	Plain Papadum
6308	33	1	1	Plain Papadum
6309	46	1	3	Plain Papadum
6310	44	1	2	Plain Papadum
6311	64	0	1	Plain Papadum
6312	60	0	3	Plain Papadum
6313	64	1	2	Spicy Papadum
6314	69	0	4	Plain Papadum
6315	35	0	4	Plain Papadum
6316	40	1	5	Plain Papadum
6317	29	0	0	Plain Papadum
6318	20	1	4	Plain Papadum
6319	65	0	0	Plain Papadum
6320	22	0	0	Spicy Papadum
6321	34	0	3	Plain Papadum
6322	36	0	3	Plain Papadum
6323	16	0	4	Plain Papadum
6324	21	0	2	Plain Papadum
6325	51	0	4	Plain Papadum
6326	33	1	1	Plain Papadum
6327	21	1	5	Plain Papadum
6328	64	0	0	Plain Papadum
6329	56	1	0	Plain Papadum
6330	43	0	2	Plain Papadum
6331	61	0	0	Plain Papadum
6332	33	1	1	Plain Papadum
6333	36	0	3	Plain Papadum
6334	20	0	1	Plain Papadum
6335	30	1	2	Plain Papadum
6336	66	0	0	Plain Papadum
6337	32	1	2	Plain Papadum
6338	39	0	2	Plain Papadum
6339	48	1	2	Plain Papadum
6340	25	0	0	Plain Papadum
6341	40	0	1	Plain Papadum
6342	15	0	4	Plain Papadum
6343	46	1	4	Plain Papadum
6344	22	0	2	Plain Papadum
6345	43	0	1	Plain Papadum
6346	32	1	1	Plain Papadum
6347	54	1	1	Plain Papadum
6348	69	0	3	Plain Papadum
6349	24	0	0	Plain Papadum
6350	55	0	4	Spicy Papadum
6351	61	1	4	Plain Papadum
6352	67	1	3	Plain Papadum
6353	55	1	0	Plain Papadum
6354	36	0	4	Plain Papadum
6355	66	0	5	Plain Papadum
6356	63	0	1	Plain Papadum
6357	31	0	4	Plain Papadum
6358	39	0	3	Plain Papadum
6359	50	0	0	Plain Papadum
6360	64	0	1	Plain Papadum
6361	26	1	4	Plain Papadum
6362	57	0	2	Plain Papadum
6363	54	0	4	Plain Papadum
6364	67	1	3	Plain Papadum
6365	25	0	0	Plain Papadum
6366	45	1	2	Plain Papadum
6367	43	0	0	Spicy Papadum
6368	50	0	3	Plain Papadum
6369	28	1	2	Plain Papadum
6370	55	1	5	Spicy Papadum
6371	35	1	5	Plain Papadum
6372	17	0	4	Plain Papadum
6373	37	0	2	Plain Papadum
6374	16	0	3	Spicy Papadum
6375	35	1	0	Plain Papadum
6376	42	1	5	Plain Papadum
6377	35	1	5	Plain Papadum
6378	33	0	4	Spicy Papadum
6379	62	1	3	Plain Papadum
6380	60	0	0	Plain Papadum
6381	35	0	3	Plain Papadum
6382	48	1	3	Plain Papadum
6383	65	0	1	Plain Papadum
6384	51	1	2	Plain Papadum
6385	42	0	5	Plain Papadum
6386	58	1	4	Plain Papadum
6387	69	1	1	Plain Papadum
6388	15	1	2	Plain Papadum
6389	20	1	0	Plain Papadum
6390	31	0	4	Plain Papadum
6391	54	0	5	Plain Papadum
6392	17	0	4	Plain Papadum
6393	49	1	1	Spicy Papadum
6394	18	0	2	Plain Papadum
6395	45	1	4	Plain Papadum
6396	31	1	3	Plain Papadum
6397	50	0	4	Plain Papadum
6398	37	0	2	Plain Papadum
6399	66	1	2	Plain Papadum
6400	26	0	2	Plain Papadum
6401	33	0	3	Plain Papadum
6402	35	0	3	Plain Papadum
6403	33	0	3	Plain Papadum
6404	68	1	1	Plain Papadum
6405	33	0	3	Plain Papadum
6406	32	0	5	Plain Papadum
6407	25	0	0	Plain Papadum
6408	28	0	0	Plain Papadum
6409	31	1	3	Plain Papadum
6410	27	0	5	Plain Papadum
6411	61	1	3	Plain Papadum
6412	62	0	5	Plain Papadum
6413	19	1	5	Plain Papadum
6414	34	0	4	Plain Papadum
6415	28	1	1	Plain Papadum
6416	49	1	0	Plain Papadum
6417	21	0	3	Plain Papadum
6418	24	0	0	Spicy Papadum
6419	15	1	1	Plain Papadum
6420	39	1	4	Plain Papadum
6421	58	1	5	Spicy Papadum
6422	20	1	5	Plain Papadum
6423	53	1	2	Plain Papadum
6424	66	1	1	Plain Papadum
6425	25	1	4	Plain Papadum
6426	17	0	3	Plain Papadum
6427	57	1	5	Spicy Papadum
6428	66	0	4	Plain Papadum
6429	51	1	0	Plain Papadum
6430	53	0	4	Plain Papadum
6431	52	0	4	Plain Papadum
6432	23	1	5	Plain Papadum
6433	22	0	0	Plain Papadum
6434	59	0	1	Plain Papadum
6435	46	1	2	Spicy Papadum
6436	24	0	5	Plain Papadum
6437	47	1	3	Plain Papadum
6438	18	0	3	Plain Papadum
6439	59	1	3	Plain Papadum
6440	15	0	2	Plain Papadum
6441	69	1	0	Spicy Papadum
6442	55	1	5	Plain Papadum
6443	18	1	0	Plain Papadum
6444	48	0	0	Plain Papadum
6445	21	1	5	Plain Papadum
6446	58	1	5	Spicy Papadum
6447	20	0	4	Plain Papadum
6448	49	0	5	Spicy Papadum
6449	65	0	5	Plain Papadum
6450	51	1	1	Spicy Papadum
6451	31	0	4	Plain Papadum
6452	50	0	0	Plain Papadum
6453	44	0	1	Plain Papadum
6454	17	0	4	Plain Papadum
6455	63	1	2	Spicy Papadum
6456	58	1	4	Plain Papadum
6457	26	1	3	Plain Papadum
6458	65	1	1	Plain Papadum
6459	63	0	1	Plain Papadum
6460	22	1	5	Plain Papadum
6461	62	0	0	Plain Papadum
6462	15	1	2	Plain Papadum
6463	27	0	5	Plain Papadum
6464	50	1	3	Plain Papadum
6465	47	1	3	Plain Papadum
6466	27	0	0	Spicy Papadum
6467	36	0	2	Plain Papadum
6468	63	1	2	Plain Papadum
6469	30	1	3	Plain Papadum
6470	41	1	3	Plain Papadum
6471	42	0	0	Plain Papadum
6472	54	1	1	Plain Papadum
6473	51	0	3	Plain Papadum
6474	40	0	1	Plain Papadum
6475	15	1	0	Plain Papadum
6476	15	0	4	Spicy Papadum
6477	41	0	2	Plain Papadum
6478	25	0	2	Plain Papadum
6479	32	1	2	Plain Papadum
6480	56	1	1	Plain Papadum
6481	48	1	1	Plain Papadum
6482	55	0	3	Plain Papadum
6483	46	1	3	Plain Papadum
6484	16	0	4	Plain Papadum
6485	58	1	4	Plain Papadum
6486	35	0	5	Plain Papadum
6487	58	1	0	Plain Papadum
6488	42	1	5	Plain Papadum
6489	33	0	4	Plain Papadum
6490	36	1	0	Plain Papadum
6491	61	1	4	Plain Papadum
6492	44	1	5	Plain Papadum
6493	58	0	2	Plain Papadum
6494	44	0	0	Plain Papadum
6495	17	0	4	Plain Papadum
6496	25	0	1	Spicy Papadum
6497	38	0	3	Plain Papadum
6498	28	0	1	Spicy Papadum
6499	54	0	4	Plain Papadum
6500	24	0	0	Plain Papadum
6501	42	1	4	Plain Papadum
6502	18	0	1	Spicy Papadum
6503	26	1	3	Plain Papadum
6504	66	1	2	Spicy Papadum
6505	41	1	4	Plain Papadum
6506	67	1	1	Plain Papadum
6507	19	1	5	Plain Papadum
6508	25	0	5	Plain Papadum
6509	24	1	5	Plain Papadum
6510	50	0	4	Plain Papadum
6511	39	1	4	Plain Papadum
6512	65	0	1	Plain Papadum
6513	39	0	1	Plain Papadum
6514	41	1	3	Plain Papadum
6515	37	1	0	Plain Papadum
6516	34	1	5	Plain Papadum
6517	38	0	3	Plain Papadum
6518	55	0	4	Plain Papadum
6519	69	0	0	Plain Papadum
6520	50	1	2	Plain Papadum
6521	26	0	5	Plain Papadum
6522	48	0	4	Plain Papadum
6523	41	1	5	Spicy Papadum
6524	53	0	4	Plain Papadum
6525	23	0	0	Plain Papadum
6526	15	0	2	Plain Papadum
6527	15	0	3	Plain Papadum
6528	39	0	3	Plain Papadum
6529	63	1	3	Plain Papadum
6530	35	0	2	Plain Papadum
6531	15	0	5	Plain Papadum
6532	51	1	2	Plain Papadum
6533	61	1	5	Plain Papadum
6534	60	0	2	Plain Papadum
6535	62	1	3	Plain Papadum
6536	64	0	5	Plain Papadum
6537	69	0	3	Plain Papadum
6538	20	0	1	Plain Papadum
6539	17	0	2	Spicy Papadum
6540	18	0	1	Spicy Papadum
6541	65	0	5	Plain Papadum
6542	51	1	2	Plain Papadum
6543	21	0	2	Plain Papadum
6544	41	1	5	Plain Papadum
6545	65	0	1	Plain Papadum
6546	39	0	3	Spicy Papadum
6547	25	0	0	Plain Papadum
6548	23	1	4	Plain Papadum
6549	40	0	1	Spicy Papadum
6550	60	0	1	Plain Papadum
6551	69	0	3	Plain Papadum
6552	32	1	0	Plain Papadum
6553	17	1	0	Plain Papadum
6554	37	0	2	Plain Papadum
6555	38	1	1	Plain Papadum
6556	31	1	1	Plain Papadum
6557	36	1	1	Plain Papadum
6558	66	0	0	Spicy Papadum
6559	23	1	4	Plain Papadum
6560	15	1	1	Plain Papadum
6561	42	1	5	Plain Papadum
6562	33	0	3	Plain Papadum
6563	28	1	3	Spicy Papadum
6564	55	0	3	Plain Papadum
6565	25	0	1	Plain Papadum
6566	60	1	3	Plain Papadum
6567	45	0	0	Plain Papadum
6568	52	1	2	Plain Papadum
6569	40	1	4	Plain Papadum
6570	16	1	1	Plain Papadum
6571	69	0	5	Plain Papadum
6572	35	0	5	Plain Papadum
6573	44	1	4	Plain Papadum
6574	56	1	5	Plain Papadum
6575	57	1	4	Plain Papadum
6576	31	0	5	Plain Papadum
6577	34	0	5	Plain Papadum
6578	62	1	2	Plain Papadum
6579	38	0	2	Plain Papadum
6580	23	1	5	Plain Papadum
6581	27	0	5	Plain Papadum
6582	63	1	3	Plain Papadum
6583	20	1	5	Plain Papadum
6584	51	1	2	Plain Papadum
6585	32	1	1	Plain Papadum
6586	63	0	1	Plain Papadum
6587	35	0	4	Plain Papadum
6588	32	0	3	Plain Papadum
6589	38	0	3	Plain Papadum
6590	20	1	4	Plain Papadum
6591	64	1	2	Plain Papadum
6592	64	0	5	Plain Papadum
6593	18	0	1	Plain Papadum
6594	63	0	1	Plain Papadum
6595	29	0	0	Plain Papadum
6596	67	1	1	Plain Papadum
6597	42	1	5	Plain Papadum
6598	26	1	4	Plain Papadum
6599	26	0	5	Spicy Papadum
6600	51	0	0	Plain Papadum
6601	69	0	0	Plain Papadum
6602	53	1	0	Plain Papadum
6603	28	1	2	Plain Papadum
6604	56	1	0	Plain Papadum
6605	44	1	5	Plain Papadum
6606	16	0	3	Plain Papadum
6607	16	1	0	Plain Papadum
6608	22	1	5	Plain Papadum
6609	63	0	5	Plain Papadum
6610	43	0	0	Plain Papadum
6611	20	1	0	Plain Papadum
6612	18	1	5	Plain Papadum
6613	59	0	1	Plain Papadum
6614	44	0	0	Plain Papadum
6615	40	1	4	Plain Papadum
6616	67	0	0	Plain Papadum
6617	54	0	4	Plain Papadum
6618	28	0	5	Plain Papadum
6619	61	0	0	Plain Papadum
6620	58	1	5	Plain Papadum
6621	40	1	4	Plain Papadum
6622	15	0	3	Plain Papadum
6623	62	0	1	Plain Papadum
6624	54	1	5	Plain Papadum
6625	48	0	0	Plain Papadum
6626	64	0	0	Plain Papadum
6627	49	0	5	Plain Papadum
6628	62	0	2	Plain Papadum
6629	30	0	4	Plain Papadum
6630	21	0	3	Plain Papadum
6631	63	1	3	Plain Papadum
6632	55	0	2	Plain Papadum
6633	32	0	4	Plain Papadum
6634	36	0	4	Plain Papadum
6635	36	0	2	Plain Papadum
6636	31	0	3	Plain Papadum
6637	27	1	3	Plain Papadum
6638	24	0	1	Plain Papadum
6639	49	1	2	Plain Papadum
6640	30	1	1	Plain Papadum
6641	35	0	3	Plain Papadum
6642	34	0	5	Plain Papadum
6643	40	1	4	Plain Papadum
6644	50	1	1	Plain Papadum
6645	41	0	2	Plain Papadum
6646	38	0	1	Plain Papadum
6647	27	1	3	Plain Papadum
6648	65	0	4	Plain Papadum
6649	32	0	5	Plain Papadum
6650	25	1	4	Plain Papadum
6651	28	1	3	Plain Papadum
6652	69	1	2	Plain Papadum
6653	16	0	5	Spicy Papadum
6654	44	0	2	Plain Papadum
6655	47	0	5	Plain Papadum
6656	18	1	5	Plain Papadum
6657	68	0	4	Plain Papadum
6658	15	1	0	Plain Papadum
6659	52	1	2	Plain Papadum
6660	67	1	1	Plain Papadum
6661	35	1	2	Plain Papadum
6662	58	1	4	Plain Papadum
6663	61	0	0	Plain Papadum
6664	57	1	4	Plain Papadum
6665	59	1	4	Plain Papadum
6666	25	0	2	Plain Papadum
6667	40	0	2	Plain Papadum
6668	55	1	5	Spicy Papadum
6669	55	1	4	Plain Papadum
6670	64	0	5	Plain Papadum
6671	51	1	1	Plain Papadum
6672	16	1	1	Plain Papadum
6673	17	1	2	Plain Papadum
6674	68	1	1	Plain Papadum
6675	58	0	1	Plain Papadum
6676	60	1	5	Plain Papadum
6677	57	1	0	Plain Papadum
6678	23	1	4	Plain Papadum
6679	45	1	4	Plain Papadum
6680	66	1	2	Plain Papadum
6681	65	0	0	Plain Papadum
6682	55	1	0	Plain Papadum
6683	24	0	0	Plain Papadum
6684	65	0	1	Plain Papadum
6685	22	1	0	Spicy Papadum
6686	22	1	4	Plain Papadum
6687	69	0	3	Plain Papadum
6688	24	1	5	Plain Papadum
6689	47	1	2	Plain Papadum
6690	39	0	2	Plain Papadum
6691	36	1	1	Plain Papadum
6692	32	1	2	Plain Papadum
6693	53	0	4	Plain Papadum
6694	29	0	5	Plain Papadum
6695	22	1	0	Plain Papadum
6696	67	1	1	Plain Papadum
6697	53	0	4	Plain Papadum
6698	50	0	4	Plain Papadum
6699	20	1	5	Plain Papadum
6700	24	1	4	Plain Papadum
6701	37	0	1	Plain Papadum
6702	53	1	5	Plain Papadum
6703	53	1	1	Plain Papadum
6704	39	0	2	Plain Papadum
6705	36	0	3	Plain Papadum
6706	52	0	2	Plain Papadum
6707	57	1	5	Plain Papadum
6708	65	0	0	Plain Papadum
6709	50	0	5	Plain Papadum
6710	21	0	2	Spicy Papadum
6711	57	0	1	Plain Papadum
6712	57	0	3	Plain Papadum
6713	49	0	4	Plain Papadum
6714	65	0	1	Plain Papadum
6715	37	1	0	Plain Papadum
6716	66	0	0	Plain Papadum
6717	40	1	0	Plain Papadum
6718	27	0	0	Plain Papadum
6719	18	1	1	Plain Papadum
6720	25	0	1	Plain Papadum
6721	57	1	5	Plain Papadum
6722	57	1	4	Plain Papadum
6723	67	1	2	Plain Papadum
6724	47	1	2	Plain Papadum
6725	37	0	3	Plain Papadum
6726	59	1	3	Plain Papadum
6727	61	0	1	Plain Papadum
6728	66	0	0	Plain Papadum
6729	18	0	3	Plain Papadum
6730	32	1	2	Spicy Papadum
6731	48	1	1	Plain Papadum
6732	60	0	2	Plain Papadum
6733	67	0	4	Plain Papadum
6734	55	1	0	Plain Papadum
6735	16	0	3	Plain Papadum
6736	17	0	4	Plain Papadum
6737	50	1	1	Plain Papadum
6738	55	0	2	Plain Papadum
6739	58	1	4	Plain Papadum
6740	30	0	5	Plain Papadum
6741	27	1	4	Plain Papadum
6742	44	0	0	Plain Papadum
6743	33	1	0	Spicy Papadum
6744	69	1	3	Plain Papadum
6745	18	0	2	Plain Papadum
6746	61	0	2	Plain Papadum
6747	48	1	1	Plain Papadum
6748	24	1	5	Plain Papadum
6749	17	1	0	Plain Papadum
6750	40	1	5	Plain Papadum
6751	20	0	1	Plain Papadum
6752	24	0	0	Plain Papadum
6753	67	0	4	Plain Papadum
6754	51	0	3	Plain Papadum
6755	43	0	2	Plain Papadum
6756	64	1	2	Plain Papadum
6757	36	0	1	Plain Papadum
6758	57	0	2	Plain Papadum
6759	59	0	2	Plain Papadum
6760	26	1	2	Plain Papadum
6761	67	1	3	Plain Papadum
6762	55	1	4	Spicy Papadum
6763	69	0	5	Plain Papadum
6764	46	0	5	Plain Papadum
6765	19	0	1	Plain Papadum
6766	53	0	4	Plain Papadum
6767	24	1	3	Plain Papadum
6768	64	1	4	Plain Papadum
6769	31	1	3	Plain Papadum
6770	50	0	4	Plain Papadum
6771	61	1	2	Plain Papadum
6772	65	1	2	Plain Papadum
6773	29	0	1	Spicy Papadum
6774	18	1	0	Plain Papadum
6775	32	0	5	Plain Papadum
6776	37	1	5	Plain Papadum
6777	52	1	2	Plain Papadum
6778	16	1	2	Plain Papadum
6779	63	1	2	Plain Papadum
6780	38	0	2	Plain Papadum
6781	33	0	4	Plain Papadum
6782	32	0	5	Plain Papadum
6783	15	1	0	Plain Papadum
6784	60	0	2	Plain Papadum
6785	64	1	4	Plain Papadum
6786	50	1	2	Plain Papadum
6787	20	1	5	Plain Papadum
6788	22	0	3	Plain Papadum
6789	18	0	2	Plain Papadum
6790	37	1	0	Plain Papadum
6791	69	1	2	Plain Papadum
6792	24	0	0	Plain Papadum
6793	67	1	2	Plain Papadum
6794	62	0	2	Spicy Papadum
6795	62	1	3	Plain Papadum
6796	38	0	3	Plain Papadum
6797	17	0	2	Plain Papadum
6798	25	1	3	Plain Papadum
6799	66	1	3	Plain Papadum
6800	54	1	2	Plain Papadum
6801	69	1	2	Plain Papadum
6802	29	0	0	Plain Papadum
6803	28	0	5	Plain Papadum
6804	67	1	1	Spicy Papadum
6805	29	1	1	Plain Papadum
6806	52	1	0	Plain Papadum
6807	20	0	1	Plain Papadum
6808	32	0	4	Plain Papadum
6809	52	1	2	Plain Papadum
6810	29	0	0	Plain Papadum
6811	19	1	5	Plain Papadum
6812	53	1	5	Plain Papadum
6813	25	0	0	Plain Papadum
6814	50	1	1	Plain Papadum
6815	65	1	3	Plain Papadum
6816	36	1	1	Spicy Papadum
6817	23	0	3	Plain Papadum
6818	16	1	0	Plain Papadum
6819	69	0	0	Plain Papadum
